personId,disp.sunshine,disp.keebler,disp.nabisco,disp.private,feat.sunshine,feat.keebler,feat.nabisco,feat.private,price.sunshine,price.keebler,price.nabisco,price.private,choice,lastChoice,personChoiceId,choiceId
45,0,0,0,0,0,0,0,0,0.98000002,1.09,1.29,0.77999997,keebler,keebler,17,1024
45,0,0,0,0,0,0,1,0,0.98000002,1.21,1.1900001,0.63999999,keebler,keebler,18,1025
45,0,0,0,1,0,0,0,0,0.98000002,1.21,1.1900001,0.63999999,keebler,keebler,19,1026
45,0,1,0,0,0,0,0,0,0.97000003,0.99000001,1.25,0.61000001,nabisco,keebler,20,1027
45,0,0,0,0,0,0,0,0,0.79000002,1.21,1.09,0.77999997,keebler,nabisco,21,1028
45,0,0,0,0,0,0,0,0,0.79000002,1.21,1.09,0.77999997,keebler,keebler,22,1029
45,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.93000001,keebler,keebler,23,1030
45,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.83999997,keebler,keebler,24,1031
45,0,0,1,0,0,0,0,0,0.94999999,1.21,0.99000001,0.81999999,keebler,keebler,25,1032
45,0,0,0,0,0,0,0,0,1.09,1.09,1.29,0.79000002,keebler,keebler,26,1033
45,0,0,0,1,0,0,0,0,0.94999999,1.04,0.99000001,0.72000003,keebler,keebler,27,1034
46,0,0,0,0,0,0,0,0,0.88999999,0.99000001,1.13,0.69,nabisco,nabisco,1,1035
46,0,0,0,0,0,0,0,0,0.88999999,1.39,1.13,0.79000002,nabisco,nabisco,2,1036
46,0,0,0,1,0,0,0,1,0.88999999,1.02,0.88999999,0.5,nabisco,nabisco,3,1037
46,0,0,0,0,0,0,0,0,0.79000002,1.09,1.13,0.79000002,nabisco,nabisco,4,1038
46,0,0,0,1,0,0,0,0,0.79000002,1.25,0.99000001,0.69,nabisco,nabisco,5,1039
46,0,0,0,0,0,0,0,0,0.79000002,1.15,1.29,0.64999998,nabisco,nabisco,6,1040
46,0,1,0,0,0,0,0,0,0.97000003,0.99000001,1.25,0.60000002,nabisco,nabisco,7,1041
46,0,0,0,0,0,0,0,0,0.97000003,1.25,1.09,0.64999998,nabisco,nabisco,8,1042
46,0,0,1,0,0,0,0,0,0.97000003,1.25,1.25,0.64999998,nabisco,nabisco,9,1043
46,0,0,0,0,0,0,0,0,1.09,1.35,1.29,0.73000002,nabisco,nabisco,10,1044
46,0,0,0,0,0,0,0,0,0.97000003,1.25,1.25,0.60000002,nabisco,nabisco,11,1045
46,0,0,0,0,0,0,0,0,0.99000001,1.35,1.09,0.88999999,keebler,nabisco,12,1046
46,0,0,0,0,0,0,0,0,1.1900001,1.29,1.29,0.88999999,keebler,keebler,13,1047
46,0,0,0,0,1,0,0,0,0.99000001,1.35,1.09,0.88999999,nabisco,keebler,14,1048
46,0,0,0,1,0,0,0,0,1.09,1.04,0.99000001,0.72000003,keebler,nabisco,15,1049
46,0,0,0,1,0,0,0,0,1.29,1.04,1.23,0.95999998,keebler,keebler,16,1050
47,0,0,0,0,0,0,0,0,0.88999999,0.99000001,1.05,0.64999998,nabisco,nabisco,1,1051
47,0,0,0,0,0,0,0,0,0.79000002,1.05,0.88999999,0.64999998,nabisco,nabisco,2,1052
47,1,0,0,0,0,0,0,0,0.88999999,1.02,0.88999999,0.64999998,nabisco,nabisco,3,1053
47,0,0,0,0,0,0,0,0,0.88999999,1.02,0.88999999,0.64999998,nabisco,nabisco,4,1054
47,0,0,0,1,0,0,0,1,0.88999999,1.0700001,1.15,0.5,nabisco,nabisco,5,1055
47,1,1,0,0,0,0,0,1,0.88999999,1.15,0.99000001,0.51999998,nabisco,nabisco,6,1056
47,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.70999998,nabisco,nabisco,7,1057
47,0,0,0,0,0,0,0,0,0.97000003,1.09,1.15,0.51999998,nabisco,nabisco,8,1058
47,0,0,0,0,0,0,0,0,0.97000003,1.15,0.99000001,0.60000002,nabisco,nabisco,9,1059
47,0,0,0,0,0,0,0,0,0.97000003,1.15,0.99000001,0.60000002,nabisco,nabisco,10,1060
47,0,0,0,1,0,0,0,1,0.97000003,1.15,1.09,0.56999999,nabisco,nabisco,11,1061
47,0,0,0,0,0,0,0,0,0.98000002,1.21,1.1900001,0.63999999,nabisco,nabisco,12,1062
47,0,1,0,0,0,0,0,0,0.97000003,0.99000001,1.25,0.60000002,nabisco,nabisco,13,1063
47,0,1,0,0,0,1,0,0,0.97000003,0.99000001,1.25,0.60000002,nabisco,nabisco,14,1064
47,1,0,0,0,0,0,0,0,0.88,0.98000002,1.08,0.57999998,nabisco,nabisco,15,1065
47,0,0,0,0,0,0,0,0,0.97000003,1.25,1.09,0.60000002,nabisco,nabisco,16,1066
47,0,0,0,0,0,0,0,0,0.97000003,1.25,1.09,0.60000002,nabisco,nabisco,17,1067
47,0,0,1,0,0,0,0,0,1.09,1.21,1.1900001,0.88999999,private,nabisco,18,1068
47,0,0,0,0,0,0,0,0,0.97000003,1.25,1.25,0.60000002,nabisco,private,19,1069
47,0,0,0,1,0,0,0,0,1.09,1.09,1.09,0.95999998,nabisco,nabisco,20,1070
47,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.93000001,nabisco,nabisco,21,1071
47,0,0,0,0,0,0,0,0,1.01,1.25,1.25,0.60000002,nabisco,nabisco,22,1072
47,0,0,0,0,0,0,0,0,1.05,1.25,0.99000001,0.64999998,nabisco,nabisco,23,1073
47,0,0,0,0,0,0,0,0,1.05,1.25,0.99000001,0.64999998,nabisco,nabisco,24,1074
47,0,0,0,0,0,0,0,0,1.05,1.25,0.99000001,0.64999998,nabisco,nabisco,25,1075
47,0,0,0,0,0,0,0,0,1.05,1.25,0.99000001,0.64999998,nabisco,nabisco,26,1076
47,0,1,0,0,0,0,0,0,1.05,1.17,1.29,0.64999998,nabisco,nabisco,27,1077
47,0,1,0,0,0,0,0,0,1.05,1.17,1.29,0.64999998,nabisco,nabisco,28,1078
47,0,0,1,0,0,0,0,0,1.05,1.25,0.99000001,0.58999997,nabisco,nabisco,29,1079
47,0,0,1,0,0,0,0,0,1.05,1.25,0.99000001,0.58999997,nabisco,nabisco,30,1080
47,0,0,1,0,0,0,1,0,1.05,1.29,0.99000001,0.58999997,nabisco,nabisco,31,1081
48,0,0,0,0,0,0,0,0,0.98000002,1.09,1.29,0.77999997,nabisco,nabisco,1,1082
48,0,0,0,1,0,0,0,0,0.97000003,1.15,1.09,0.60000002,nabisco,nabisco,2,1083
48,0,0,0,0,0,0,0,0,0.98000002,1.21,1.1900001,0.63999999,nabisco,nabisco,3,1084
48,0,0,1,0,0,0,0,0,0.98000002,1.1900001,1.29,0.77999997,nabisco,nabisco,4,1085
48,0,0,0,0,0,0,0,0,0.98000002,1.21,0.74000001,0.77999997,nabisco,nabisco,5,1086
48,0,0,0,0,0,0,0,0,0.79000002,1.21,1.09,0.77999997,nabisco,nabisco,6,1087
48,0,0,1,0,0,0,0,0,1.09,1.21,1.09,0.79000002,nabisco,nabisco,7,1088
48,0,0,0,0,0,0,0,0,1.09,1.35,1.29,0.79000002,sunshine,nabisco,8,1089
48,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.93000001,nabisco,sunshine,9,1090
48,0,0,0,1,0,0,1,0,0.93000001,1.13,0.98000002,0.68000001,nabisco,nabisco,10,1091
48,0,1,0,0,0,0,0,0,1.09,1.21,0.99000001,0.81999999,nabisco,nabisco,11,1092
48,0,1,0,0,0,1,0,0,1.05,0.99000001,1.29,0.58999997,nabisco,nabisco,12,1093
48,0,0,0,0,0,0,0,0,1.05,1.29,1.29,0.58999997,nabisco,nabisco,13,1094
48,0,0,1,0,0,0,1,0,1.05,1.29,0.99000001,0.58999997,nabisco,nabisco,14,1095
48,0,0,1,0,0,0,0,0,1.05,1.29,0.99000001,0.64999998,nabisco,nabisco,15,1096
48,0,0,0,0,0,0,0,0,1.05,1.29,1.29,0.64999998,nabisco,nabisco,16,1097
49,0,0,0,0,0,0,0,0,0.79000002,1.09,1.09,0.55000001,private,private,1,1098
49,0,0,0,0,1,0,0,0,0.49000001,1.09,1.09,0.55000001,private,private,2,1099
49,0,0,0,0,0,0,0,0,0.79000002,1.09,1.09,0.55000001,private,private,3,1100
49,0,0,0,0,0,0,0,0,0.79000002,1.09,1.09,0.55000001,private,private,4,1101
49,0,0,0,0,0,0,0,0,0.79000002,1.09,0.88999999,0.55000001,private,private,5,1102
49,0,0,0,0,0,0,0,0,1.03,1.09,0.88999999,0.55000001,private,private,6,1103
49,0,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.88999999,private,private,7,1104
49,0,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.55000001,private,private,8,1105
49,0,0,0,0,0,0,0,0,0.98000002,1.09,0.88999999,0.88999999,private,private,9,1106
49,0,0,0,0,0,0,0,0,0.98000002,1.09,0.88999999,0.88999999,private,private,10,1107
49,0,0,0,0,0,0,0,0,0.98000002,1.09,0.88999999,0.55000001,private,private,11,1108
49,0,0,0,0,0,0,0,0,1.03,1.09,1.1900001,0.69,private,private,12,1109
49,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.55000001,private,private,13,1110
49,0,0,0,0,0,0,0,0,0.99000001,1.09,1.1900001,0.55000001,private,private,14,1111
49,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.55000001,private,private,15,1112
49,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.55000001,private,private,16,1113
49,0,0,0,0,0,0,0,0,0.88999999,1.09,1.1900001,0.55000001,private,private,17,1114
49,0,0,1,1,0,0,0,0,0.79000002,1.25,0.99000001,0.69,private,private,18,1115
49,0,0,0,0,0,0,0,0,0.98000002,1.1900001,0.99000001,0.88999999,private,private,19,1116
49,0,0,0,0,0,0,0,0,0.98000002,1.09,1.29,0.55000001,private,private,20,1117
49,0,0,0,0,0,0,0,0,0.98000002,1.09,1.29,0.88999999,private,private,21,1118
49,0,0,0,0,0,0,1,0,0.98000002,1.21,1.1900001,0.69,private,private,22,1119
49,0,0,0,0,0,0,0,0,0.98000002,1.1900001,1.29,0.77999997,nabisco,private,23,1120
49,0,0,1,0,0,0,0,0,0.98000002,1.1900001,1.29,0.77999997,nabisco,nabisco,24,1121
49,0,0,0,0,0,0,0,0,1.09,1.35,1.29,0.73000002,private,nabisco,25,1122
49,0,0,0,0,0,0,0,0,0.79000002,1.21,1.09,0.88999999,private,private,26,1123
49,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.88999999,private,private,27,1124
49,0,0,0,0,0,0,0,0,0.98000002,1.09,1.09,1.15,nabisco,private,28,1125
49,0,0,1,0,0,0,0,0,1.09,1.21,1.29,1.05,private,nabisco,29,1126
49,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.93000001,sunshine,private,30,1127
49,0,0,1,0,0,0,0,0,1.09,1.21,1.29,1.05,private,sunshine,31,1128
49,0,0,1,0,0,0,0,0,1.09,1.21,0.99000001,0.94999999,private,private,32,1129
49,0,1,1,0,0,0,0,0,1.09,1.09,1.29,0.95999998,keebler,private,33,1130
49,0,0,1,0,0,0,0,0,0.94999999,1.21,0.99000001,0.81999999,sunshine,keebler,34,1131
49,0,0,1,0,0,0,0,0,0.94999999,1.25,0.99000001,0.88999999,private,sunshine,35,1132
49,0,0,0,1,0,0,0,0,0.93000001,1.12,0.98000002,0.68000001,nabisco,private,36,1133
49,0,0,0,1,0,0,0,0,1.09,1.22,1.29,0.79000002,private,nabisco,37,1134
49,0,0,1,0,0,0,0,0,1.24,1.05,0.98000002,0.38,private,private,38,1135
49,0,0,0,1,0,0,0,0,1.29,1.04,1.23,1.15,private,private,39,1136
50,0,1,0,1,0,1,0,1,0.88999999,0.88999999,1.05,0.5,nabisco,nabisco,1,1137
50,0,0,1,1,0,0,0,1,0.88999999,0.99000001,0.88999999,0.5,nabisco,nabisco,2,1138
50,0,0,1,0,0,0,0,0,0.88999999,0.99000001,0.88999999,0.64999998,nabisco,nabisco,3,1139
50,0,0,0,0,0,0,0,0,1.03,1.09,0.88999999,0.77999997,nabisco,nabisco,4,1140
50,0,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.77999997,nabisco,nabisco,5,1141
50,0,0,1,0,0,0,0,0,0.88999999,1.02,0.88999999,0.64999998,nabisco,nabisco,6,1142
50,1,1,0,0,0,1,0,0,0.88999999,0.99000001,1.15,0.64999998,nabisco,nabisco,7,1143
50,0,0,1,0,0,0,0,0,0.88999999,1.15,0.99000001,0.60000002,nabisco,nabisco,8,1144
50,0,0,0,0,0,0,0,0,0.98000002,1.1900001,0.99000001,0.77999997,nabisco,nabisco,9,1145
50,0,0,0,0,0,0,0,0,0.97000003,1.15,1.25,0.60000002,nabisco,nabisco,10,1146
50,0,0,1,1,0,0,0,0,0.97000003,1.15,1.09,0.61000001,nabisco,nabisco,11,1147
50,0,1,0,0,0,0,0,0,0.97000003,0.99000001,1.25,0.60000002,nabisco,nabisco,12,1148
50,0,0,0,0,0,0,0,0,0.97000003,1.25,1.25,0.60000002,nabisco,nabisco,13,1149
50,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.93000001,nabisco,nabisco,14,1150
50,0,0,0,0,0,0,1,0,1.05,0.99000001,0.99000001,0.64999998,nabisco,nabisco,15,1151
50,0,0,0,0,0,0,0,0,1.05,1.29,1.29,0.64999998,nabisco,nabisco,16,1152
51,0,1,1,0,0,0,0,0,0.88999999,0.99000001,1.13,0.69,nabisco,nabisco,1,1153
51,0,0,1,0,0,0,0,0,0.88999999,0.99000001,0.88999999,0.69,nabisco,nabisco,2,1154
51,0,0,1,0,0,0,0,0,0.88999999,0.99000001,1.13,0.69,nabisco,nabisco,3,1155
51,0,0,0,0,0,0,0,0,0.79000002,1.09,1.09,0.55000001,private,nabisco,4,1156
51,0,0,0,0,0,0,0,0,0.79000002,1.09,1.09,0.77999997,nabisco,private,5,1157
51,0,0,0,0,0,0,0,0,1.03,1.09,0.88999999,0.77999997,nabisco,nabisco,6,1158
51,0,0,0,0,0,0,0,0,1.03,1.09,0.88999999,0.77999997,nabisco,nabisco,7,1159
51,0,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.77999997,nabisco,nabisco,8,1160
51,0,0,0,0,0,0,0,0,0.98000002,1.05,1.09,0.77999997,nabisco,nabisco,9,1161
51,0,0,0,0,0,0,0,0,0.98000002,1.09,0.88999999,0.77999997,nabisco,nabisco,10,1162
51,0,0,0,0,0,0,0,0,0.98000002,1.09,0.88999999,0.77999997,nabisco,nabisco,11,1163
51,0,0,0,0,0,0,0,0,1.03,1.09,1.1900001,0.63999999,nabisco,nabisco,12,1164
51,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.63999999,nabisco,nabisco,13,1165
51,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.77999997,nabisco,nabisco,14,1166
51,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.70999998,nabisco,nabisco,15,1167
51,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.70999998,nabisco,nabisco,16,1168
51,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.77999997,nabisco,nabisco,17,1169
51,0,0,0,0,0,0,0,0,0.88999999,1.09,1.1900001,0.83999997,nabisco,nabisco,18,1170
51,0,0,0,0,0,0,0,0,0.88999999,1.09,1.1900001,0.77999997,nabisco,nabisco,19,1171
51,0,0,0,0,0,0,0,0,0.98000002,1.1900001,0.99000001,0.77999997,nabisco,nabisco,20,1172
51,0,0,0,0,0,0,0,0,0.98000002,1.1900001,0.99000001,0.77999997,nabisco,nabisco,21,1173
51,0,0,0,0,0,0,0,0,0.98000002,1.1900001,0.99000001,0.77999997,nabisco,nabisco,22,1174
51,0,0,0,0,0,0,0,0,0.98000002,1.09,1.29,0.77999997,nabisco,nabisco,23,1175
51,0,0,0,0,0,0,0,0,0.98000002,1.09,1.29,0.77999997,nabisco,nabisco,24,1176
51,0,0,0,0,0,0,0,0,0.98000002,1.09,1.29,0.63999999,nabisco,nabisco,25,1177
51,0,0,1,1,0,0,0,0,0.98000002,1.21,1.1900001,0.63999999,nabisco,nabisco,26,1178
51,0,0,0,1,0,0,0,0,0.98000002,1.21,1.1900001,0.63999999,nabisco,nabisco,27,1179
51,0,0,1,0,0,0,0,0,0.98000002,1.1900001,1.29,0.77999997,nabisco,nabisco,28,1180
51,0,0,0,0,0,0,0,0,0.98000002,1.1900001,1.29,0.77999997,nabisco,nabisco,29,1181
51,0,0,1,0,0,0,0,0,1.09,1.21,1.09,0.79000002,nabisco,nabisco,30,1182
51,0,0,0,0,0,0,0,0,1.09,1.21,1.29,0.79000002,nabisco,nabisco,31,1183
51,0,0,1,1,0,0,0,0,1.09,1.09,1.09,0.95999998,nabisco,nabisco,32,1184
51,0,0,1,0,0,0,0,0,1.09,1.09,1.09,0.95999998,nabisco,nabisco,33,1185
51,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.93000001,nabisco,nabisco,34,1186
51,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.86000001,nabisco,nabisco,35,1187
51,0,0,1,0,0,0,0,0,0.88999999,1.21,0.99000001,0.86000001,nabisco,nabisco,36,1188
51,0,1,0,0,0,0,0,0,1.05,1.17,1.29,0.64999998,nabisco,nabisco,37,1189
51,0,1,0,0,0,0,0,0,1.09,1.21,0.99000001,0.81999999,nabisco,nabisco,38,1190
51,0,0,0,0,0,0,0,0,0.94999999,1.21,0.99000001,0.81999999,nabisco,nabisco,39,1191
51,0,0,0,1,0,0,0,0,1.09,1.22,1.29,0.79000002,private,nabisco,40,1192
51,0,0,0,1,0,0,0,0,0.94999999,1.04,0.99000001,0.72000003,nabisco,private,41,1193
51,0,0,0,1,0,0,0,0,1.29,1.04,1.23,0.95999998,keebler,nabisco,42,1194
52,0,1,1,0,0,0,0,0,0.79000002,0.99000001,1.13,0.69,sunshine,sunshine,1,1195
52,0,0,1,0,0,0,0,0,0.99000001,0.99000001,1.01,0.69,sunshine,sunshine,2,1196
52,0,0,1,0,0,0,0,0,0.99000001,0.99000001,1.01,0.69,sunshine,sunshine,3,1197
52,0,0,0,0,0,0,0,0,0.99000001,0.99000001,1.01,0.79000002,sunshine,sunshine,4,1198
52,0,0,0,0,0,0,0,0,0.99000001,1.15,1.01,0.79000002,sunshine,sunshine,5,1199
52,0,0,0,0,0,0,0,0,0.99000001,1.25,1.1799999,0.79000002,sunshine,sunshine,6,1200
52,1,0,1,0,0,0,1,0,0.79000002,1.25,0.79000002,0.69,nabisco,sunshine,7,1201
52,0,0,1,0,0,0,0,1,0.79000002,1.25,1.0599999,0.49000001,sunshine,nabisco,8,1202
52,0,0,0,0,0,0,0,0,0.79000002,1.09,1.23,0.69,sunshine,sunshine,9,1203
52,0,0,0,1,0,0,0,0,0.79000002,1.25,0.99000001,0.69,sunshine,sunshine,10,1204
52,0,0,1,1,0,0,0,0,0.79000002,1.25,0.99000001,0.69,sunshine,sunshine,11,1205
52,0,0,1,0,1,0,0,0,0.69,1.15,1.14,0.69,sunshine,sunshine,12,1206
52,0,0,0,0,0,0,0,0,0.79000002,1.15,1.14,0.69,sunshine,sunshine,13,1207
52,0,0,1,0,0,0,0,0,0.79000002,1.35,1.09,0.64999998,sunshine,sunshine,14,1208
52,0,0,0,0,0,0,0,0,0.79000002,1.35,1.29,0.64999998,sunshine,sunshine,15,1209
52,0,0,0,0,0,0,0,0,0.79000002,1.35,1.29,0.75,sunshine,sunshine,16,1210
52,0,0,1,0,0,0,1,0,0.79000002,1.35,1.15,0.75999999,sunshine,sunshine,17,1211
52,0,0,0,0,0,0,0,0,1.09,1.1900001,1.15,0.79000002,nabisco,sunshine,18,1212
52,0,0,0,0,0,0,0,0,1.09,1.35,1.29,0.79000002,sunshine,nabisco,19,1213
52,0,0,0,0,0,0,0,0,1.09,1.35,1.29,0.79000002,nabisco,sunshine,20,1214
52,0,0,0,0,0,0,0,0,1.1900001,1.29,1.29,0.88999999,sunshine,nabisco,21,1215
52,0,0,0,0,0,0,1,0,1.1900001,1.29,0.99000001,0.88999999,sunshine,sunshine,22,1216
52,0,0,0,0,0,0,0,0,1.09,1.1799999,1.29,0.79000002,nabisco,sunshine,23,1217
52,0,0,0,0,0,0,0,0,0.88999999,1.35,1.04,0.88999999,sunshine,nabisco,24,1218
52,0,0,0,1,0,0,0,0,1.09,1.04,0.99000001,0.72000003,nabisco,sunshine,25,1219
53,1,0,0,0,0,0,0,0,0.69,0.88,1.09,0.68000001,nabisco,nabisco,1,1220
53,0,0,0,0,0,0,0,0,0.93000001,0.88,0.88,0.58999997,nabisco,nabisco,2,1221
53,0,0,0,0,0,0,0,0,0.88999999,0.99000001,1.13,0.69,nabisco,nabisco,3,1222
53,0,0,0,0,1,0,0,0,0.88999999,0.99000001,1.13,0.69,nabisco,nabisco,4,1223
53,0,0,0,0,0,0,0,0,0.88999999,1.03,1.13,0.79000002,nabisco,nabisco,5,1224
53,0,0,0,0,0,0,0,0,0.98000002,1.09,0.88999999,0.77999997,nabisco,nabisco,6,1225
53,0,0,0,0,0,0,0,0,0.88999999,1.25,1.13,0.79000002,nabisco,nabisco,7,1226
53,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.77999997,nabisco,nabisco,8,1227
53,0,0,0,0,0,0,0,0,0.93000001,0.98000002,0.98000002,0.57999998,nabisco,nabisco,9,1228
53,0,0,0,0,0,0,0,0,0.79000002,1.09,1.23,0.69,nabisco,nabisco,10,1229
53,0,0,0,0,0,0,0,0,0.93000001,0.98000002,0.98000002,0.57999998,nabisco,nabisco,11,1230
53,0,0,0,0,0,0,0,0,0.79000002,1.25,0.99000001,0.69,nabisco,nabisco,12,1231
53,0,0,0,0,0,0,0,0,0.98000002,1.09,1.29,0.77999997,nabisco,nabisco,13,1232
53,1,0,0,1,0,0,0,0,0.79000002,1.21,1.1900001,0.63999999,nabisco,nabisco,14,1233
53,1,0,0,1,0,0,0,0,0.79000002,1.1900001,1.29,0.77999997,nabisco,nabisco,15,1234
53,0,1,0,0,0,0,1,0,1.09,1.24,1.09,0.68000001,nabisco,nabisco,16,1235
53,0,0,0,0,0,0,0,0,1.09,1.35,1.29,0.73000002,nabisco,nabisco,17,1236
53,0,0,0,0,0,0,0,0,1.09,1.2,1.29,0.93000001,nabisco,nabisco,18,1237
53,0,0,0,0,0,0,0,0,0.93000001,1.1900001,0.98000002,0.57999998,nabisco,nabisco,19,1238
53,0,1,0,0,0,0,0,0,1.09,1.25,0.99000001,0.81999999,nabisco,nabisco,20,1239
53,0,0,0,0,0,0,0,0,1.24,1.05,1.1900001,0.63999999,nabisco,nabisco,21,1240
54,0,0,1,1,1,0,0,0,0.58999997,0.99000001,0.88999999,0.64999998,private,private,1,1241
54,0,1,1,0,0,1,0,0,0.88999999,0.88999999,0.99000001,0.64999998,private,private,2,1242
54,0,1,1,0,0,0,0,0,0.88999999,0.99000001,0.88999999,0.64999998,private,private,3,1243
54,0,0,1,0,0,0,0,0,0.88999999,0.99000001,1.09,0.64999998,private,private,4,1244
54,0,0,0,0,0,0,0,0,0.88999999,0.99000001,1.09,0.64999998,private,private,5,1245
54,0,0,1,0,0,0,1,0,0.69,1.09,0.88999999,0.64999998,private,private,6,1246
54,1,0,1,0,0,0,0,0,0.88999999,1.04,0.99000001,0.64999998,private,private,7,1247
54,1,0,0,0,0,0,0,0,0.88999999,1.04,0.99000001,0.64999998,private,private,8,1248
54,0,0,1,0,0,0,0,0,0.88999999,1.09,0.88999999,0.64999998,private,private,9,1249
54,0,0,1,0,0,0,0,0,0.88999999,1.09,1.1900001,0.64999998,private,private,10,1250
54,0,0,0,0,0,0,0,0,0.88999999,1.09,1.1900001,0.64999998,private,private,11,1251
54,1,0,0,0,1,0,0,0,0.69,1.09,1.1900001,0.61000001,sunshine,private,12,1252
54,0,1,0,0,0,0,0,0,0.79000002,0.99000001,1.1900001,0.64999998,private,sunshine,13,1253
54,0,1,0,0,0,0,0,0,0.79000002,1.15,0.99000001,0.64999998,private,private,14,1254
54,0,0,0,0,1,1,0,0,0.88,0.99000001,1.1900001,0.64999998,private,private,15,1255
54,0,0,0,0,0,0,0,0,0.97000003,1.15,0.99000001,0.64999998,private,private,16,1256
54,0,0,1,0,0,0,0,0,0.97000003,1.15,0.99000001,0.64999998,private,private,17,1257
54,0,0,1,0,0,0,0,0,0.97000003,1.15,1.1900001,0.64999998,private,private,18,1258
54,0,0,0,0,0,0,0,0,0.97000003,1.15,1.25,0.64999998,private,private,19,1259
54,0,0,0,1,0,0,0,1,0.97000003,1.15,1.25,0.58999997,private,private,20,1260
54,0,0,1,0,0,0,0,0,0.97000003,1.25,1.09,0.64999998,private,private,21,1261
54,0,1,0,0,0,0,0,0,0.97000003,0.99000001,1.25,0.64999998,private,private,22,1262
54,0,1,0,0,0,1,0,0,0.97000003,0.99000001,1.25,0.64999998,private,private,23,1263
54,0,1,1,0,0,0,0,0,0.97000003,1.29,1.09,0.64999998,private,private,24,1264
54,0,0,1,0,0,0,1,0,0.97000003,1.29,1.09,0.64999998,private,private,25,1265
54,0,0,1,0,0,0,1,0,0.97000003,1.29,1.09,0.64999998,private,private,26,1266
54,0,0,1,0,0,0,0,0,0.97000003,1.29,1.09,0.64999998,private,private,27,1267
54,0,0,0,0,0,0,0,0,0.97000003,1.29,1.25,0.64999998,private,private,28,1268
54,0,0,0,0,0,0,0,0,0.97000003,1.25,1.25,0.64999998,private,private,29,1269
54,0,1,1,0,0,0,1,0,1.03,1.09,1.09,0.64999998,private,private,30,1270
54,0,1,1,1,0,0,0,1,1.03,1.09,1.09,0.5,private,private,31,1271
54,0,0,0,0,0,0,0,0,1.09,1.29,1.25,0.64999998,private,private,32,1272
54,0,0,0,0,0,0,0,0,1.05,1.29,0.99000001,0.64999998,private,private,33,1273
54,0,0,1,1,0,0,0,1,1.05,1.29,0.99000001,0.5,private,private,34,1274
54,0,0,1,0,0,0,0,0,1.05,1.29,0.99000001,0.64999998,private,private,35,1275
54,0,0,1,0,0,0,0,0,1.05,1.1900001,1.25,0.64999998,private,private,36,1276
54,0,0,0,1,0,0,0,0,1.05,1.25,0.99000001,0.64999998,private,private,37,1277
54,0,0,1,0,0,0,0,0,1.05,1.25,0.99000001,0.64999998,private,private,38,1278
54,0,0,1,0,0,0,0,0,1.05,1.25,0.99000001,0.61000001,nabisco,private,39,1279
54,0,1,0,0,0,1,0,0,1.05,0.99000001,1.25,0.64999998,private,nabisco,40,1280
54,0,1,0,0,0,0,0,0,1.05,0.99000001,1.25,0.64999998,private,private,41,1281
54,0,1,0,0,0,0,0,0,1.05,1.29,1.25,0.64999998,private,private,42,1282
54,0,0,1,0,0,0,0,0,1.05,1.29,0.99000001,0.64999998,private,private,43,1283
54,0,0,1,0,0,0,0,0,1.05,1.29,0.99000001,0.64999998,private,private,44,1284
55,0,0,1,1,0,0,0,1,0.88999999,0.99000001,0.88999999,0.5,private,nabisco,1,1285
55,0,0,0,0,0,0,0,0,0.88999999,0.99000001,0.88999999,0.64999998,nabisco,private,2,1286
55,0,0,0,0,0,0,1,0,0.88999999,1.05,0.88999999,0.64999998,nabisco,nabisco,3,1287
55,0,0,0,0,0,0,0,0,0.88999999,1.05,0.88999999,0.64999998,nabisco,nabisco,4,1288
55,0,0,1,0,0,0,1,0,0.88999999,1.02,0.88999999,0.49000001,nabisco,nabisco,5,1289
55,0,0,0,0,0,0,0,0,0.88999999,1.0700001,1.15,0.64999998,sunshine,nabisco,6,1290
55,0,1,0,0,0,0,0,0,0.88999999,1.15,0.99000001,0.64999998,nabisco,sunshine,7,1291
55,0,1,0,0,0,0,0,0,0.88999999,1.15,1.15,0.64999998,nabisco,nabisco,8,1292
